31	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Rufous-breasted_hermit_%28_Glaucis_hirsutus_insularum%29.jpg/220px-Rufous-breasted_hermit_%28_Glaucis_hirsutus_insularum%29.jpg	31
32	http://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Tawny-bellied_Hermit_%28Phaethornis_syrmatophorus%29.jpg/220px-Tawny-bellied_Hermit_%28Phaethornis_syrmatophorus%29.jpg	32
33	http://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Phaethornis_longirostris.jpg/220px-Phaethornis_longirostris.jpg	33
34	http://upload.wikimedia.org/wikipedia/commons/thumb/3/37/MonographTrochi1Goul_0236.jpg/220px-MonographTrochi1Goul_0236.jpg	34
35	http://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Phaethornis_striigularis.jpg/220px-Phaethornis_striigularis.jpg	35
36	http://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Grey-chinned_Hermit.jpg/220px-Grey-chinned_Hermit.jpg	36
37	http://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/MonographTrochi1Goul_0256.jpg/220px-MonographTrochi1Goul_0256.jpg	37
38	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/050305_Brown_Violet-ear_crop.jpg/220px-050305_Brown_Violet-ear_crop.jpg	38
39	http://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Colibri-thalassinus-001-edit.jpg/220px-Colibri-thalassinus-001-edit.jpg	39
40	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Colibri_coruscans.jpg/220px-Colibri_coruscans.jpg	40
41	http://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Ruby-topaz-hummingbird_chrysolampis-mosquitus-7042-cr1.jpg/220px-Ruby-topaz-hummingbird_chrysolampis-mosquitus-7042-cr1.jpg	41
42	http://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Anthracothorax_nigricollis_1152.jpg/220px-Anthracothorax_nigricollis_1152.jpg	42
43	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/SpeckledHummingbird.jpg/220px-SpeckledHummingbird.jpg	43
44	http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Anthocephala_floriceps.jpg/220px-Anthocephala_floriceps.jpg	44
45	http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/RhamphomicronDorsaleKeulemans.jpg/220px-RhamphomicronDorsaleKeulemans.jpg	45
46	http://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Metallura_tyrianthina.jpg/220px-Metallura_tyrianthina.jpg	46
47	http://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Coeligena_phalerata%2C_male_%2812711468004%29.jpg/220px-Coeligena_phalerata%2C_male_%2812711468004%29.jpg	47
48	http://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/MonographTrochi4Goul_0142.jpg/220px-MonographTrochi4Goul_0142.jpg	48
49	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Mountain_Velvetbreast_%28Lafresnaya_lafresnayi%29.jpg/220px-Mountain_Velvetbreast_%28Lafresnaya_lafresnayi%29.jpg	49
50	http://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Heliomaster_longirostris%2C_Long-billed_Starthroat.jpg/220px-Heliomaster_longirostris%2C_Long-billed_Starthroat.jpg	50
51	http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/220px-Status_iucn3.1_LC.svg.png	51
52	http://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Chlorostilbon_gibsoni_macho_%2817186001392%29.jpg/220px-Chlorostilbon_gibsoni_macho_%2817186001392%29.jpg	52
53	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/MonographTrochiSupplementGoul_0326.jpg/220px-MonographTrochiSupplementGoul_0326.jpg	53
54	http://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Campylopterus_falcatus.jpg/220px-Campylopterus_falcatus.jpg	54
55	http://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/CampylopterusOxypogonKeulemans.jpg/220px-CampylopterusOxypogonKeulemans.jpg	55
56	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/White-vented_Plumeleteer.jpg/220px-White-vented_Plumeleteer.jpg	56
57	http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Thalurania_fannyi_%28male%29_-NW_Ecuador-.jpg/220px-Thalurania_fannyi_%28male%29_-NW_Ecuador-.jpg	57
58	http://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Steely-vented_Hummingbird_%28Amazilia_saucerrottei%29_1.jpg/220px-Steely-vented_Hummingbird_%28Amazilia_saucerrottei%29_1.jpg	58
59	http://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Rufous-tailed_Hummingbird.jpg/220px-Rufous-tailed_Hummingbird.jpg	59
60	http://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Lepidopyga_coeruleogularis_%28Colibr%C3%AD_zafirino%29_-_Macho_%2814413881800%29.jpg/220px-Lepidopyga_coeruleogularis_%28Colibr%C3%AD_zafirino%29_-_Macho_%2814413881800%29.jpg	60
61	http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Shining-green_Hummingbird.jpg/220px-Shining-green_Hummingbird.jpg	61
62	http://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Hylocharis_cyanus_2.jpg/220px-Hylocharis_cyanus_2.jpg	62
63	http://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Coragyps-atratus-001.jpg/220px-Coragyps-atratus-001.jpg	63
64	http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Cathartes_aura_-Santa_Teresa_County_Park%2C_San_Jose%2C_California%2C_USA_-adult-8a.jpg/220px-Cathartes_aura_-Santa_Teresa_County_Park%2C_San_Jose%2C_California%2C_USA_-adult-8a.jpg	64
65	http://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Vultur_gryphus_-Dou%C3%A9-la-Fontaine_Zoo%2C_France-8a.jpg/220px-Vultur_gryphus_-Dou%C3%A9-la-Fontaine_Zoo%2C_France-8a.jpg	65
66	http://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Gampsonyx_swainsonii_Pearl_Kite.jpg/220px-Gampsonyx_swainsonii_Pearl_Kite.jpg	66
67	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Black_and_chestnut_Eagle.jpg/220px-Black_and_chestnut_Eagle.jpg	67
68	http://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Ictinia_plumbea_-Mato_Grosso_do_Sul%2C_Brazil-8.jpg/220px-Ictinia_plumbea_-Mato_Grosso_do_Sul%2C_Brazil-8.jpg	68
69	http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Accipiter_collaris_1860.jpg/220px-Accipiter_collaris_1860.jpg	69
