1065	recordings/3141 4 Tropical Parula 4 Song.mp3	294	Song
1066	recordings/3141 3 Tropical Parula 3 Song.mp3	294	Song
1067	recordings/3143 1 Yellow Warbler 1 Song (Mangrove W).mp3	297	Song (Mangrove W)
1068	recordings/3143 2 Yellow Warbler 2 Call (Mangrove W).mp3	297	Call (Mangrove W)
1069	recordings/3143 3 Yellow Warbler 3 Call (Migrant).mp3	297	Call (Migrant)
1070	recordings/3152 1 Black-throated Green Warbler 1 Call.mp3	299	Call
1071	recordings/3195 3 Rufous-capped Warbler 3 Call.mp3	300	Call
1072	recordings/3195 4 Rufous-capped Warbler 4 Call.mp3	300	Call
1073	recordings/3195 2 Rufous-capped Warbler 2 Song and call.mp3	300	Song and call
1074	recordings/3195 1 Rufous-capped Warbler 1 Song.mp3	300	Song
1075	recordings/3193 2 Golden-crowned Warbler 2 Song.mp3	301	Song
1076	recordings/3193 4 Golden-crowned Warbler 4 Call.mp3	301	Call
1077	recordings/3193 1 Golden-crowned Warbler 1 Song.mp3	301	Song
1078	recordings/3193 3 Golden-crowned Warbler 3 Call.mp3	301	Call
1079	recordings/3198 1 Santa Marta Warbler 1 Song.mp3	302	Song
1080	recordings/3189 1 Gray-throated Warbler 1 Song.mp3	303	Song
1081	recordings/3189 3 Gray-throated Warbler 3 Song.mp3	303	Song
1082	recordings/3189 5 Gray-throated Warbler 5 Call.mp3	303	Call
1083	recordings/3189 4 Gray-throated Warbler 4 Call and song.mp3	303	Call and song
1084	recordings/3189 6 Gray-throated Warbler 6 Call.mp3	303	Call
1085	recordings/3189 2 Gray-throated Warbler 2 Song.mp3	303	Song
1086	recordings/3190 2 White-lored Warbler 2 Song.mp3	304	Song
1087	recordings/3190 1 White-lored Warbler 1 Song.mp3	304	Song
1088	recordings/3190 3 White-lored Warbler 3 Song.mp3	304	Song
1089	recordings/3172 5 Slate-throated Redstart 5 Song.mp3	306	Song
1090	recordings/3172 2 Slate-throated Redstart 2 Song.mp3	306	Song
1091	recordings/3172 1 Slate-throated Redstart 1 Song.mp3	306	Song
1092	recordings/3172 4 Slate-throated Redstart 4 Song.mp3	306	Song
1093	recordings/3172 3 Slate-throated Redstart 3 Song.mp3	306	Song
1094	recordings/3172 7 Slate-throated Redstart 7 Call.mp3	306	Call
1095	recordings/3172 6 Slate-throated Redstart 6 Call.mp3	306	Call
1096	recordings/3181 2 Yellow-crowned Redstart 2 Song.mp3	307	Song
1097	recordings/3181 1 Yellow-crowned Redstart 1 Song.mp3	307	Song
1098	recordings/3178 2 Golden-fronted Redstart 2 Song.mp3	308	Song
1099	recordings/3178 3 Golden-fronted Redstart 3 Song.mp3	308	Song
1100	recordings/3178 1 Golden-fronted Redstart 1 Song.mp3	308	Song
1101	recordings/3106 2 Hepatic Tanager 2 Call.mp3	309	Call
1102	recordings/3106 1 Hepatic Tanager 1 Song.mp3	309	Song
1103	recordings/3131 5 Blue-black Grosbeak 5 Call.mp3	314	Call
1104	recordings/3131 7 Blue-black Grosbeak 7 Call.mp3	314	Call
1105	recordings/3131 8 Blue-black Grosbeak 8 Call.mp3	314	Call
1106	recordings/3131 9 Blue-black Grosbeak 9 Call.mp3	314	Call
1107	recordings/3131 6 Blue-black Grosbeak 6 Call.mp3	314	Call
1108	recordings/3131 2 Blue-black Grosbeak 2 Song.mp3	314	Song
1109	recordings/3131 4 Blue-black Grosbeak 4 Song.mp3	314	Song
1110	recordings/3131 1 Blue-black Grosbeak 1 Song.mp3	314	Song
1111	recordings/3131 3 Blue-black Grosbeak 3 Song.mp3	314	Song
1112	recordings/3134 1 Indigo Bunting 1 Song.mp3	315	Song
1113	recordings/3134 2 Indigo Bunting 2 Call.mp3	315	Call
1114	recordings/2748 4 Gray-headed Tanager 4 Call.mp3	316	Call
1115	recordings/2748 3 Gray-headed Tanager 3 Call.mp3	316	Call
1116	recordings/2748 2 Gray-headed Tanager 2 Call.mp3	316	Call
1117	recordings/2748 1 Gray-headed Tanager 1 Song.mp3	316	Song
1118	recordings/2752 1 White-shouldered Tanager 1 Song.mp3	317	Song
1119	recordings/2752 2 White-shouldered Tanager 2 Call.mp3	317	Call
1120	recordings/2755 3 White-lined Tanager 3 Call.mp3	318	Call
1121	recordings/2755 2 White-lined Tanager 2 Call.mp3	318	Call
1122	recordings/2755 1 White-lined Tanager 1 Song.mp3	318	Song
1123	recordings/2760 3 Crimson-backed Tanager 3 Call.mp3	319	Call
1124	recordings/2760 1 Crimson-backed Tanager 1 Song.mp3	319	Song
1125	recordings/2760 6 Crimson-backed Tanager 6 Call.mp3	319	Call
1126	recordings/2760 5 Crimson-backed Tanager 5 Call.mp3	319	Call
1127	recordings/2760 2 Crimson-backed Tanager 2 Song.mp3	319	Song
1128	recordings/2760 4 Crimson-backed Tanager 4 Call.mp3	319	Call
1129	recordings/2790 4 Buff-breasted Mountain-Tanager 4 Song Santa Marta.mp3	321	Song Santa Marta
1130	recordings/2790 1 Buff-breasted Mountain-Tanager 1 Song.mp3	321	Song
1131	recordings/2790 3 Buff-breasted Mountain-Tanager 3 Song.mp3	321	Song
1132	recordings/2790 2 Buff-breasted Mountain-Tanager 2 Song.mp3	321	Song
1133	recordings/2765 1 Blue-gray Tanager 1 Song.mp3	322	Song
1134	recordings/2765 2 Blue-gray Tanager 2 Song.mp3	322	Song
1135	recordings/2770 5 Palm Tanager 5 Call.mp3	323	Call
1136	recordings/2770 3 Palm Tanager 3 Song.mp3	323	Song
1137	recordings/2770 1 Palm Tanager 1 Song.mp3	323	Song
1138	recordings/2770 2 Palm Tanager 2 Song.mp3	323	Song
1139	recordings/2770 4 Palm Tanager 4 Call and song.mp3	323	Call and song
1140	recordings/2771 2 Blue-capped Tanager 2 Song.mp3	324	Song
1141	recordings/2771 1 Blue-capped Tanager 1 Song.mp3	324	Song
1142	recordings/2771 3 Blue-capped Tanager 3 Song.mp3	324	Song
1143	recordings/2804 3 Black-headed Tanager 3 Call.mp3	325	Call
1144	recordings/2804 2 Black-headed Tanager 2 Call.mp3	325	Call
1145	recordings/2804 1 Black-headed Tanager 1 Song.mp3	325	Song
1146	recordings/2806 2 Black-capped Tanager 2 Song.mp3	326	Song
1147	recordings/2806 5 Black-capped Tanager 5 Call.mp3	326	Call
1148	recordings/2806 4 Black-capped Tanager 4 Call.mp3	326	Call
1149	recordings/2806 3 Black-capped Tanager 3 Song.mp3	326	Song
1150	recordings/2806 1 Black-capped Tanager 1 Song.mp3	326	Song
1151	recordings/2838 1 Bay-headed Tanager 1 Song.mp3	327	Song
1152	recordings/2838 2 Bay-headed Tanager 2 Song.mp3	327	Song
1153	recordings/2838 3 Bay-headed Tanager 3 Call.mp3	327	Call
1154	recordings/2848 1 Swallow Tanager 1 Call and song.mp3	328	Call and song
1155	recordings/2848 2 Swallow Tanager 2 Call.mp3	328	Call
1156	recordings/2855 1 Blue Dacnis 1 Call.mp3	329	Call
1157	recordings/2861 1 Red-legged Honeycreeper 1 Call.mp3	330	Call
1158	recordings/2861 3 Red-legged Honeycreeper 3 Call.mp3	330	Call
1159	recordings/2861 2 Red-legged Honeycreeper 2 Call.mp3	330	Call
1160	recordings/2877 2 Rufous-browed Conebill 2 Song.mp3	331	Song
1161	recordings/2877 1 Rufous-browed Conebill 1 Song.mp3	331	Song
1162	recordings/2877 3 Rufous-browed Conebill 3 Call.mp3	331	Call
1163	recordings/2886 1 Black Flowerpiercer 1 Song.mp3	332	Song
1164	recordings/2886 2 Black Flowerpiercer 2 Song.mp3	332	Song
1165	recordings/2898 1 Plushcap 1 Song.mp3	336	Song
1166	recordings/2898 3 Plushcap 3 Call.mp3	336	Call
1167	recordings/2898 2 Plushcap 2 Song.mp3	336	Song
1168	recordings/2961 2 Slaty Finch 2 Song.mp3	337	Song
1169	recordings/2961 1 Slaty Finch 1 Song.mp3	337	Song
1170	recordings/2737 1 Gray-hooded Bush-Tanager 1 Call.mp3	338	Call
1171	recordings/2990 3 Stripe-tailed Yellow-Finch 3 Song.mp3	339	Song
1172	recordings/2990 2 Stripe-tailed Yellow-Finch 2 Song.mp3	339	Song
1173	recordings/2990 5 Stripe-tailed Yellow-Finch 5 Calls.mp3	339	Calls
1174	recordings/2990 1 Stripe-tailed Yellow-Finch 1 Song.mp3	339	Song
1175	recordings/2990 4 Stripe-tailed Yellow-Finch 4 Call.mp3	339	Call
1176	recordings/3007 5 Blue-black Grassquit 5 Song.mp3	340	Song
1177	recordings/3007 1 Blue-black Grassquit 1 Song.mp3	340	Song
1178	recordings/3007 3 Blue-black Grassquit 3 Song.mp3	340	Song
1179	recordings/3007 2 Blue-black Grassquit 2 Song.mp3	340	Song
1180	recordings/3007 4 Blue-black Grassquit 4 Song.mp3	340	Song
1181	recordings/3033 3 Chestnut-bellied Seedeater 3 Call.mp3	341	Call
1182	recordings/3033 1 Chestnut-bellied Seedeater 1 Song.mp3	341	Song
1183	recordings/3033 2 Chestnut-bellied Seedeater 2 Song.mp3	341	Song
1184	recordings/3029 4 Ruddy-breasted Seedeater 4 Call.mp3	342	Call
1185	recordings/3029 1 Ruddy-breasted Seedeater 1 Song.mp3	342	Song
1186	recordings/3029 3 Ruddy-breasted Seedeater 3 Call.mp3	342	Call
1187	recordings/3029 2 Ruddy-breasted Seedeater 2 Song.mp3	342	Song
1188	recordings/3039 4 Chestnut-bellied Seed-Finch 4 Song.mp3	343	Song
1189	recordings/3039 2 Chestnut-bellied Seed-Finch 2 Song.mp3	343	Song
1190	recordings/3039 3 Chestnut-bellied Seed-Finch 3 Song.mp3	343	Song
1191	recordings/3039 1 Chestnut-bellied Seed-Finch 1 Song.mp3	343	Song
1192	recordings/3040 1 Large-billed Seed-Finch 1 Song.mp3	344	Song
1193	recordings/3040 3 Large-billed Seed-Finch 3 Song.mp3	344	Song
1194	recordings/3040 2 Large-billed Seed-Finch 2 Song.mp3	344	Song
1195	recordings/3020 4 Yellow-bellied Seedeater 4 Song.mp3	345	Song
1196	recordings/3020 7 Yellow-bellied Seedeater 7 Call.mp3	345	Call
1197	recordings/3020 2 Yellow-bellied Seedeater 2 Song.mp3	345	Song
1198	recordings/3020 6 Yellow-bellied Seedeater 6 Call.mp3	345	Call
1199	recordings/3020 5 Yellow-bellied Seedeater 5 Song.mp3	345	Song
1200	recordings/3020 3 Yellow-bellied Seedeater 3 Song.mp3	345	Song
1201	recordings/3020 1 Yellow-bellied Seedeater 1 Song.mp3	345	Song
1202	recordings/3045 2 Plain-colored Seedeater 2 Call.mp3	346	Call
1203	recordings/3045 3 Plain-colored Seedeater 3 Call.mp3	346	Call
1204	recordings/3045 1 Plain-colored Seedeater 1 Song.mp3	346	Song
1205	recordings/3046 1 Paramo Seedeater 1 Song.mp3	347	Song
1206	recordings/3046 2 Paramo Seedeater 2 Song.mp3	347	Song
1207	recordings/3046 3 Paramo Seedeater 3 Call.mp3	347	Call
1208	recordings/2903 3 Bananaquit 3 Song.mp3	348	Song
1209	recordings/2903 6 Bananaquit 6 Song.mp3	348	Song
1210	recordings/2903 5 Bananaquit 5 Song.mp3	348	Song
1211	recordings/2903 8 Bananaquit 8 Call.mp3	348	Call
1212	recordings/2903 7 Bananaquit 7 Song.mp3	348	Song
1213	recordings/2903 4 Bananaquit 4 Song.mp3	348	Song
1214	recordings/2903 2 Bananaquit 2 Song.mp3	348	Song
1215	recordings/2903 1 Bananaquit 1 Song.mp3	348	Song
1216	recordings/2903 9 Bananaquit 9 Call.mp3	348	Call
1217	recordings/2904 3 Yellow-faced Grassquit 3 Song.mp3	349	Song
1218	recordings/2904 2 Yellow-faced Grassquit 2 Song.mp3	349	Song
1219	recordings/2904 1 Yellow-faced Grassquit 1 Song.mp3	349	Song
1220	recordings/2904 5 Yellow-faced Grassquit 5 Song.mp3	349	Song
1221	recordings/2904 4 Yellow-faced Grassquit 4 Song.mp3	349	Song
1222	recordings/2905 3 Dull-colored Grassquit 3 Song.mp3	350	Song
1223	recordings/2905 2 Dull-colored Grassquit 2 Song.mp3	350	Song
1224	recordings/2905 1 Dull-colored Grassquit 1 Song.mp3	350	Song
1225	recordings/2905 4 Dull-colored Grassquit 4 Song.mp3	350	Song
1226	recordings/2907 1 Black-faced Grassquit 1 Song.mp3	351	Song
1227	recordings/2907 2 Black-faced Grassquit 2 Song.mp3	351	Song
1228	recordings/2924 4 Buff-throated Saltator 4 Song.mp3	352	Song
1229	recordings/2924 6 Buff-throated Saltator 6 Call.mp3	352	Call
1230	recordings/2924 7 Buff-throated Saltator 7 Call.mp3	352	Call
1231	recordings/2924 1 Buff-throated Saltator 1 Song.mp3	352	Song
1232	recordings/2924 8 Buff-throated Saltator 8 Call.mp3	352	Call
1233	recordings/2924 2 Buff-throated Saltator 2 Song.mp3	352	Song
1234	recordings/2924 3 Buff-throated Saltator 3 Song.mp3	352	Song
1235	recordings/2926 3 Grayish Saltator 3 Song.mp3	353	Song
1236	recordings/2926 1 Grayish Saltator 1 Song.mp3	353	Song
1237	recordings/2926 4 Grayish Saltator 4 Call.mp3	353	Call
1238	recordings/2926 2 Grayish Saltator 2 Song.mp3	353	Song
1239	recordings/2932 5 Streaked Saltator 5 Song.mp3	354	Song
1240	recordings/2932 3 Streaked Saltator 3 Song.mp3	354	Song
1241	recordings/2932 6 Streaked Saltator 6 Call.mp3	354	Call
1242	recordings/2932 1 Streaked Saltator 1 Song.mp3	354	Song
1243	recordings/2932 8 Streaked Saltator 8 Call.mp3	354	Call
1244	recordings/2932 2 Streaked Saltator 2 Song.mp3	354	Song
1245	recordings/2932 4 Streaked Saltator 4 Song.mp3	354	Song
1246	recordings/2932 7 Streaked Saltator 7 Call.mp3	354	Call
